#,Date-Time (CST/CDT),"Temperature (W-CT 22414702), °C","Electrical Conductivity (W-CT 22414702), µS/cm","Specific Conductivity (W-CT 22414702), µS/cm","Salinity (W-CT 22414702), PSU","Total Dissolved Solids (W-CT 22414702), mg/L"
9811,05/09/2026 20:44:59,7.30,463.2,737.3,0.34,301.08
9812,05/09/2026 20:59:59,7.31,463.2,737.0,0.34,301.06
9813,05/09/2026 21:14:59,7.30,463.2,737.1,0.34,301.07
9814,05/09/2026 21:29:59,7.30,463.3,737.2,0.34,301.11
9815,05/09/2026 21:44:59,7.30,463.1,737.0,0.34,301.03
9816,05/09/2026 21:59:59,7.31,463.2,737.1,0.34,301.10
9817,05/09/2026 22:14:59,7.30,463.1,737.0,0.34,301.03
9818,05/09/2026 22:29:59,7.30,463.2,737.2,0.34,301.07
9819,05/09/2026 22:44:59,7.30,463.2,737.2,0.34,301.10
9820,05/09/2026 22:59:59,7.30,463.2,737.2,0.34,301.09
9821,05/09/2026 23:14:59,7.31,463.2,737.0,0.34,301.09
9822,05/09/2026 23:29:59,7.31,463.2,737.1,0.34,301.09
9823,05/09/2026 23:44:59,7.30,463.2,737.1,0.34,301.09
9824,05/09/2026 23:59:59,7.30,463.4,737.4,0.34,301.18
9825,05/10/2026 00:14:59,7.31,463.5,737.5,0.34,301.25
9826,05/10/2026 00:29:59,7.31,463.2,737.0,0.34,301.11
9827,05/10/2026 00:44:59,7.30,463.4,737.4,0.34,301.21
9828,05/10/2026 00:59:59,7.31,463.3,737.2,0.34,301.14
9829,05/10/2026 01:14:59,7.30,463.4,737.5,0.34,301.21
9830,05/10/2026 01:29:59,7.31,463.5,737.3,0.34,301.25
9831,05/10/2026 01:44:59,7.31,463.5,737.5,0.34,301.28
9832,05/10/2026 01:59:59,7.31,463.6,737.5,0.34,301.31
9833,05/10/2026 02:14:59,7.31,463.5,737.5,0.34,301.29
9834,05/10/2026 02:29:59,7.31,463.6,737.6,0.34,301.36
9835,05/10/2026 02:44:59,7.31,463.7,737.7,0.34,301.39
9836,05/10/2026 02:59:59,7.31,463.6,737.6,0.34,301.36
9837,05/10/2026 03:14:59,7.31,463.6,737.5,0.34,301.35
9838,05/10/2026 03:29:59,7.31,463.7,737.8,0.34,301.40
9839,05/10/2026 03:44:59,7.31,463.7,737.7,0.34,301.40
9840,05/10/2026 03:59:59,7.31,463.7,737.7,0.34,301.40
9841,05/10/2026 04:14:59,7.31,463.7,737.8,0.34,301.42
9842,05/10/2026 04:29:59,7.31,463.9,737.9,0.34,301.51
9843,05/10/2026 04:44:59,7.32,463.8,737.8,0.34,301.50
9844,05/10/2026 04:59:59,7.32,463.8,737.8,0.34,301.50
9845,05/10/2026 05:14:59,7.31,463.8,738.0,0.34,301.46
9846,05/10/2026 05:29:59,7.31,463.8,737.9,0.34,301.50
9847,05/10/2026 05:44:59,7.31,463.8,738.0,0.34,301.50
9848,05/10/2026 05:59:59,7.32,463.8,737.8,0.34,301.47
9849,05/10/2026 06:14:59,7.31,463.9,737.9,0.34,301.51
9850,05/10/2026 06:29:59,7.31,464.0,738.1,0.34,301.57
9851,05/10/2026 06:44:59,7.31,463.9,738.2,0.34,301.55
9852,05/10/2026 06:59:59,7.31,464.0,738.2,0.34,301.60
9853,05/10/2026 07:14:59,7.32,464.0,738.1,0.34,301.60
9854,05/10/2026 07:29:59,7.32,464.1,738.1,0.34,301.64
9855,05/10/2026 07:44:59,7.32,464.0,738.0,0.34,301.57
9856,05/10/2026 07:59:59,7.31,464.0,738.2,0.34,301.59
9857,05/10/2026 08:14:59,7.32,464.1,738.2,0.34,301.69
9858,05/10/2026 08:29:59,7.32,464.1,738.3,0.34,301.68
9859,05/10/2026 08:44:59,7.32,464.1,738.1,0.34,301.65
9860,05/10/2026 08:59:59,7.32,464.1,738.2,0.34,301.69
9861,05/10/2026 09:14:59,7.31,464.2,738.4,0.34,301.71
9862,05/10/2026 09:29:59,7.31,464.2,738.4,0.34,301.71
9863,05/10/2026 09:44:59,7.32,464.2,738.2,0.34,301.71
9864,05/10/2026 09:59:59,7.32,464.2,738.4,0.34,301.74
9865,05/10/2026 10:14:59,7.32,464.2,738.3,0.34,301.75
9866,05/10/2026 10:29:59,7.32,464.2,738.4,0.34,301.74
9867,05/10/2026 10:44:59,7.32,464.3,738.4,0.34,301.77
9868,05/10/2026 10:59:59,7.31,464.3,738.6,0.34,301.78
9869,05/10/2026 11:14:59,7.32,464.3,738.4,0.34,301.80
9870,05/10/2026 11:29:59,7.32,464.3,738.4,0.34,301.78
9871,05/10/2026 11:44:59,7.33,464.3,738.3,0.34,301.77
9872,05/10/2026 11:59:59,7.31,464.3,738.6,0.34,301.79
9873,05/10/2026 12:14:59,7.32,464.2,738.4,0.34,301.73
9874,05/10/2026 12:29:59,7.32,464.3,738.4,0.34,301.81
9875,05/10/2026 12:44:59,7.32,464.4,738.6,0.34,301.83
9876,05/10/2026 12:59:59,7.32,464.4,738.7,0.34,301.83
9877,05/10/2026 13:14:59,7.32,464.4,738.7,0.34,301.87
9878,05/10/2026 13:29:59,7.32,464.4,738.6,0.34,301.86
9879,05/10/2026 13:44:59,7.33,464.4,738.4,0.34,301.86
9880,05/10/2026 13:59:59,7.33,464.4,738.4,0.34,301.84
9881,05/10/2026 14:14:59,7.32,464.4,738.6,0.34,301.86
9882,05/10/2026 14:29:59,7.33,464.3,738.2,0.34,301.80
9883,05/10/2026 14:44:59,7.32,464.3,738.5,0.34,301.82
9884,05/10/2026 14:59:59,7.32,464.4,738.6,0.34,301.89
9885,05/10/2026 15:14:59,7.33,464.4,738.5,0.34,301.86
9886,05/10/2026 15:29:59,7.32,464.5,738.7,0.34,301.90
9887,05/10/2026 15:44:59,7.32,464.4,738.6,0.34,301.89
9888,05/10/2026 15:59:59,7.32,464.4,738.6,0.34,301.89
9889,05/10/2026 16:14:59,7.32,464.4,738.5,0.34,301.84
9890,05/10/2026 16:29:59,7.32,464.4,738.6,0.34,301.86
9891,05/10/2026 16:44:59,7.33,464.5,738.5,0.34,301.90
9892,05/10/2026 16:59:59,7.33,464.4,738.6,0.34,301.89
9893,05/10/2026 17:14:59,7.33,464.4,738.4,0.34,301.88
9894,05/10/2026 17:29:59,7.32,464.4,738.6,0.34,301.88
9895,05/10/2026 17:44:59,7.33,464.4,738.6,0.34,301.89
9896,05/10/2026 17:59:59,7.32,464.5,738.7,0.34,301.90
9897,05/10/2026 18:14:59,7.32,464.4,738.6,0.34,301.84
9898,05/10/2026 18:29:59,7.33,464.5,738.6,0.34,301.92
9899,05/10/2026 18:44:59,7.33,464.6,738.7,0.34,301.96
9900,05/10/2026 18:59:59,7.32,464.6,738.9,0.34,301.96
9901,05/10/2026 19:14:59,7.33,464.5,738.4,0.34,301.91
9902,05/10/2026 19:29:59,7.32,464.5,738.7,0.34,301.93
9903,05/10/2026 19:44:59,7.32,464.5,738.7,0.34,301.92
9904,05/10/2026 19:59:59,7.32,464.6,738.8,0.34,301.96
9905,05/10/2026 20:14:59,7.33,464.7,738.8,0.34,302.03
9906,05/10/2026 20:29:59,7.33,464.6,738.7,0.34,302.00
9907,05/10/2026 20:44:59,7.33,464.6,738.6,0.34,301.97
9908,05/10/2026 20:59:59,7.34,464.6,738.6,0.34,302.00
9909,05/10/2026 21:14:59,7.34,464.6,738.6,0.34,302.01
9910,05/10/2026 21:29:59,7.33,464.7,738.8,0.34,302.03
9911,05/10/2026 21:44:59,7.33,464.7,738.8,0.34,302.04
9912,05/10/2026 21:59:59,7.34,464.6,738.6,0.34,302.02
9913,05/10/2026 22:14:59,7.33,464.7,739.0,0.34,302.06
9914,05/10/2026 22:29:59,7.33,464.7,739.0,0.34,302.05
9915,05/10/2026 22:44:59,7.33,464.7,738.9,0.34,302.03
9916,05/10/2026 22:59:59,7.34,464.7,738.7,0.34,302.03
9917,05/10/2026 23:14:59,7.34,464.7,738.6,0.34,302.03
9918,05/10/2026 23:29:59,7.33,464.7,738.9,0.34,302.06
9919,05/10/2026 23:44:59,7.34,464.7,738.7,0.34,302.08
9920,05/10/2026 23:59:59,7.34,464.7,738.7,0.34,302.05
9921,05/11/2026 00:14:59,7.34,464.7,738.7,0.34,302.04
9922,05/11/2026 00:29:59,7.34,464.6,738.4,0.34,302.00
9923,05/11/2026 00:44:59,7.34,464.7,738.8,0.34,302.07
9924,05/11/2026 00:59:59,7.34,464.7,738.6,0.34,302.09
9925,05/11/2026 01:14:59,7.34,464.8,738.8,0.34,302.14
9926,05/11/2026 01:29:59,7.34,464.7,738.7,0.34,302.08
9927,05/11/2026 01:44:59,7.33,464.8,739.0,0.34,302.13
9928,05/11/2026 01:59:59,7.34,464.8,738.7,0.34,302.11
9929,05/11/2026 02:14:59,7.33,464.8,738.9,0.34,302.10
9930,05/11/2026 02:29:59,7.34,464.9,738.9,0.34,302.16
9931,05/11/2026 02:44:59,7.34,464.8,738.9,0.34,302.14
9932,05/11/2026 02:59:59,7.34,464.8,738.9,0.34,302.12
9933,05/11/2026 03:14:59,7.34,464.8,738.9,0.34,302.11
9934,05/11/2026 03:29:59,7.34,464.8,738.8,0.34,302.11
9935,05/11/2026 03:44:59,7.34,464.8,738.8,0.34,302.14
9936,05/11/2026 03:59:59,7.34,464.9,738.9,0.34,302.18
9937,05/11/2026 04:14:59,7.34,465.0,739.1,0.34,302.22
9938,05/11/2026 04:29:59,7.34,464.9,738.9,0.34,302.15
9939,05/11/2026 04:44:59,7.34,464.9,738.8,0.34,302.15
9940,05/11/2026 04:59:59,7.34,464.8,738.9,0.34,302.15
9941,05/11/2026 05:14:59,7.34,465.0,739.1,0.34,302.22
9942,05/11/2026 05:29:59,7.35,465.0,739.0,0.34,302.25
9943,05/11/2026 05:44:59,7.34,465.0,739.1,0.34,302.22
9944,05/11/2026 05:59:59,7.35,464.9,738.9,0.34,302.21
9945,05/11/2026 06:14:59,7.34,464.9,739.0,0.34,302.18
9946,05/11/2026 06:29:59,7.34,465.0,739.2,0.34,302.24
9947,05/11/2026 06:44:59,7.35,464.9,738.8,0.34,302.20
9948,05/11/2026 06:59:59,7.35,464.9,738.9,0.34,302.21
9949,05/11/2026 07:14:59,7.35,465.0,739.0,0.34,302.25
9950,05/11/2026 07:29:59,7.34,465.1,739.2,0.34,302.29
9951,05/11/2026 07:44:59,7.34,465.1,739.2,0.34,302.30
9952,05/11/2026 07:59:59,7.35,465.1,739.1,0.34,302.34
9953,05/11/2026 08:14:59,7.35,464.9,738.7,0.34,302.21
9954,05/11/2026 08:29:59,7.34,465.0,739.2,0.34,302.28
9955,05/11/2026 08:44:59,7.35,465.1,739.1,0.34,302.32
9956,05/11/2026 08:59:59,7.35,465.1,739.2,0.34,302.33
9957,05/11/2026 09:14:59,7.35,465.2,739.2,0.34,302.37
9958,05/11/2026 09:29:59,7.35,465.1,739.0,0.34,302.31
9959,05/11/2026 09:44:59,7.35,465.1,739.0,0.34,302.31
9960,05/11/2026 09:59:59,7.34,465.1,739.3,0.34,302.33
9961,05/11/2026 10:14:59,7.35,465.2,739.0,0.34,302.36
9962,05/11/2026 10:29:59,7.35,465.1,739.1,0.34,302.35
9963,05/11/2026 10:44:59,7.34,465.2,739.4,0.34,302.38
9964,05/11/2026 10:59:59,7.35,465.2,739.3,0.34,302.40
9965,05/11/2026 11:14:59,7.35,465.2,739.1,0.34,302.39
9966,05/11/2026 11:29:59,7.35,465.1,739.1,0.34,302.32
9967,05/11/2026 11:44:59,7.35,465.2,739.3,0.34,302.37
9968,05/11/2026 11:59:59,7.35,465.3,739.4,0.34,302.43
9969,05/11/2026 12:14:59,7.35,465.2,739.2,0.34,302.36
9970,05/11/2026 12:29:59,7.35,465.3,739.2,0.34,302.44
9971,05/11/2026 12:44:59,7.35,465.2,739.2,0.34,302.40
9972,05/11/2026 12:59:59,7.35,465.3,739.4,0.34,302.45
9973,05/11/2026 13:14:59,7.35,465.2,739.0,0.34,302.35
9974,05/11/2026 13:29:59,7.35,465.3,739.3,0.34,302.43
9975,05/11/2026 13:44:59,7.35,465.3,739.2,0.34,302.46
9976,05/11/2026 13:59:59,7.35,465.3,739.3,0.34,302.46
9977,05/11/2026 14:14:59,7.36,465.3,739.1,0.34,302.44
9978,05/11/2026 14:29:59,7.35,465.3,739.4,0.34,302.44
9979,05/11/2026 14:44:59,7.35,465.4,739.5,0.34,302.51
9980,05/11/2026 14:59:59,7.36,465.4,739.4,0.34,302.54
9981,05/11/2026 15:14:59,7.35,465.3,739.3,0.34,302.47
9982,05/11/2026 15:29:59,7.36,465.4,739.2,0.34,302.51
9983,05/11/2026 15:44:59,7.35,465.4,739.5,0.34,302.52
9984,05/11/2026 15:59:59,7.36,465.5,739.5,0.34,302.58
9985,05/11/2026 16:14:59,7.35,465.4,739.5,0.34,302.54
9986,05/11/2026 16:29:59,7.35,465.5,739.7,0.34,302.59
9987,05/11/2026 16:44:59,7.35,465.6,739.7,0.34,302.62
9988,05/11/2026 16:59:59,7.36,465.5,739.4,0.34,302.59
9989,05/11/2026 17:14:59,7.35,465.5,739.7,0.34,302.61
9990,05/11/2026 17:29:59,7.36,465.6,739.5,0.34,302.61
9991,05/11/2026 17:44:59,7.36,465.5,739.4,0.34,302.59
9992,05/11/2026 17:59:59,7.36,465.6,739.6,0.34,302.62
9993,05/11/2026 18:14:59,7.36,465.5,739.4,0.34,302.58
9994,05/11/2026 18:29:59,7.36,465.6,739.4,0.34,302.64
9995,05/11/2026 18:44:59,7.37,465.6,739.4,0.34,302.66
9996,05/11/2026 18:59:59,7.36,465.6,739.5,0.34,302.65
9997,05/11/2026 19:14:59,7.35,465.7,739.8,0.34,302.70
9998,05/11/2026 19:29:59,7.35,465.6,739.7,0.34,302.66
9999,05/11/2026 19:44:59,7.36,465.7,739.8,0.34,302.73
10000,05/11/2026 19:59:59,7.35,465.7,739.8,0.34,302.68
10001,05/11/2026 20:14:59,7.37,465.7,739.5,0.34,302.68
10002,05/11/2026 20:29:59,7.36,465.8,739.8,0.34,302.74
10003,05/11/2026 20:44:59,7.36,465.7,739.5,0.34,302.68
10004,05/11/2026 20:59:59,7.36,465.7,739.7,0.34,302.72
10005,05/11/2026 21:14:59,7.36,465.7,739.7,0.34,302.70
10006,05/11/2026 21:29:59,7.37,465.7,739.5,0.34,302.69
10007,05/11/2026 21:44:59,7.37,465.7,739.5,0.34,302.70
10008,05/11/2026 21:59:59,7.37,465.7,739.5,0.34,302.73
10009,05/11/2026 22:14:59,7.36,465.8,739.7,0.34,302.76
10010,05/11/2026 22:29:59,7.36,465.8,739.9,0.34,302.74
10011,05/11/2026 22:44:59,7.37,465.9,739.8,0.34,302.81
10012,05/11/2026 22:59:59,7.36,465.8,739.7,0.34,302.75
10013,05/11/2026 23:14:59,7.36,465.7,739.6,0.34,302.72
10014,05/11/2026 23:29:59,7.37,465.9,739.8,0.34,302.81
10015,05/11/2026 23:44:59,7.36,465.8,739.8,0.34,302.76
10016,05/11/2026 23:59:59,7.37,465.9,739.7,0.34,302.81
10017,05/12/2026 00:14:59,7.37,465.8,739.8,0.34,302.80
10018,05/12/2026 00:29:59,7.36,465.8,739.7,0.34,302.76
10019,05/12/2026 00:44:59,7.37,465.9,739.6,0.34,302.81
10020,05/12/2026 00:59:59,7.37,465.9,739.8,0.34,302.81
10021,05/12/2026 01:14:59,7.38,466.0,739.8,0.34,302.89
10022,05/12/2026 01:29:59,7.37,465.9,739.8,0.34,302.83
10023,05/12/2026 01:44:59,7.37,466.0,739.9,0.34,302.88
10024,05/12/2026 01:59:59,7.37,465.9,739.9,0.34,302.84
10025,05/12/2026 02:14:59,7.38,465.9,739.6,0.34,302.82
10026,05/12/2026 02:29:59,7.37,465.8,739.8,0.34,302.80
10027,05/12/2026 02:44:59,7.37,465.9,739.8,0.34,302.84
10028,05/12/2026 02:59:59,7.37,465.9,739.7,0.34,302.81
10029,05/12/2026 03:14:59,7.37,466.0,740.0,0.34,302.91
10030,05/12/2026 03:29:59,7.37,465.9,739.9,0.34,302.87
10031,05/12/2026 03:44:59,7.38,466.0,739.7,0.34,302.88
10032,05/12/2026 03:59:59,7.37,465.9,739.8,0.34,302.85
10033,05/12/2026 04:14:59,7.38,465.9,739.6,0.34,302.84
10034,05/12/2026 04:29:59,7.37,466.0,739.9,0.34,302.90
10035,05/12/2026 04:44:59,7.38,465.9,739.6,0.34,302.85
10036,05/12/2026 04:59:59,7.37,466.0,739.9,0.34,302.91
10037,05/12/2026 05:14:59,7.38,465.9,739.6,0.34,302.86
10038,05/12/2026 05:29:59,7.37,466.0,739.9,0.34,302.90
10039,05/12/2026 05:44:59,7.37,466.0,739.9,0.34,302.87
10040,05/12/2026 05:59:59,7.38,466.0,739.7,0.34,302.89
10041,05/12/2026 06:14:59,7.37,466.0,739.8,0.34,302.87
10042,05/12/2026 06:29:59,7.37,466.0,739.8,0.34,302.88
10043,05/12/2026 06:44:59,7.38,466.0,739.8,0.34,302.93
10044,05/12/2026 06:59:59,7.38,466.0,739.7,0.34,302.91
10045,05/12/2026 07:14:59,7.38,465.9,739.5,0.34,302.83
10046,05/12/2026 07:29:59,7.38,466.0,739.8,0.34,302.89
10047,05/12/2026 07:44:59,7.39,466.0,739.5,0.34,302.88
10048,05/12/2026 07:59:59,7.38,466.0,739.7,0.34,302.89
10049,05/12/2026 08:14:59,7.38,466.0,739.8,0.34,302.93
10050,05/12/2026 08:29:59,7.38,465.9,739.5,0.34,302.83
10051,05/12/2026 08:44:59,7.38,465.9,739.6,0.34,302.86
10052,05/12/2026 08:59:59,7.37,466.0,739.8,0.34,302.88
10053,05/12/2026 09:14:59,7.38,465.9,739.5,0.34,302.86
10054,05/12/2026 09:29:59,7.39,466.0,739.5,0.34,302.87
10055,05/12/2026 09:44:59,7.39,465.9,739.4,0.34,302.86
10056,05/12/2026 09:59:59,7.38,465.9,739.4,0.34,302.82
10057,05/12/2026 10:14:59,7.38,465.9,739.5,0.34,302.80
10058,05/12/2026 10:29:59,7.37,465.9,739.7,0.34,302.84
10059,05/12/2026 10:44:59,7.38,465.9,739.5,0.34,302.83
10060,05/12/2026 10:59:59,7.38,465.8,739.4,0.34,302.79
10061,05/12/2026 11:14:59,7.38,465.8,739.4,0.34,302.76
10062,05/12/2026 11:29:59,7.38,465.7,739.2,0.34,302.72
10063,05/12/2026 11:44:59,7.38,465.9,739.5,0.34,302.80
10064,05/12/2026 11:59:59,7.38,465.8,739.4,0.34,302.76
10065,05/12/2026 12:14:59,7.38,465.8,739.4,0.34,302.79
10066,05/12/2026 12:29:59,7.38,465.7,739.2,0.34,302.72
10067,05/12/2026 12:44:59,7.37,465.8,739.5,0.34,302.75
10068,05/12/2026 12:59:59,7.38,465.6,739.1,0.34,302.67
10069,05/12/2026 13:14:59,7.37,465.7,739.4,0.34,302.70
10070,05/12/2026 13:29:59,7.38,465.6,739.1,0.34,302.62
10071,05/12/2026 13:44:59,7.38,465.7,739.2,0.34,302.68
10072,05/12/2026 13:59:59,7.39,465.7,738.9,0.34,302.68
10073,05/12/2026 14:14:59,7.38,465.8,739.3,0.34,302.75
10074,05/12/2026 14:29:59,7.39,465.6,738.9,0.34,302.63
10075,05/12/2026 14:44:59,7.39,465.6,739.0,0.34,302.66
10076,05/12/2026 14:59:59,7.39,465.8,739.2,0.34,302.76
10077,05/12/2026 15:14:59,16.91,7.1,8.6,0.01,4.65
10078,05/12/2026 15:29:59,7.81,457.4,715.8,0.33,297.28
10079,05/12/2026 15:44:59,7.50,445.4,704.1,0.33,289.49
10080,05/12/2026 15:59:59,7.46,444.3,703.4,0.33,288.77
10081,05/12/2026 16:14:59,7.45,443.8,702.8,0.33,288.48
10082,05/12/2026 16:29:59,7.43,443.6,702.9,0.33,288.31
10083,05/12/2026 16:44:59,7.42,443.3,702.6,0.33,288.12
10084,05/12/2026 16:59:59,7.42,443.2,702.6,0.33,288.11
10085,05/12/2026 17:14:59,7.41,443.5,703.1,0.33,288.26
10086,05/12/2026 17:29:59,7.41,444.1,704.3,0.33,288.67
10087,05/12/2026 17:44:59,7.41,445.0,705.8,0.33,289.26
10088,05/12/2026 17:59:59,7.41,445.9,707.2,0.33,289.85
10089,05/12/2026 18:14:59,7.41,447.1,709.0,0.33,290.59
10090,05/12/2026 18:29:59,7.40,448.1,710.8,0.33,291.23
10091,05/12/2026 18:44:59,7.40,448.6,711.7,0.33,291.57
10092,05/12/2026 18:59:59,7.40,449.1,712.4,0.33,291.93
10093,05/12/2026 19:14:59,7.41,449.5,713.0,0.33,292.20
10094,05/12/2026 19:29:59,7.40,450.0,713.7,0.33,292.47
10095,05/12/2026 19:44:59,7.40,450.2,714.0,0.33,292.60
10096,05/12/2026 19:59:59,7.40,450.4,714.5,0.33,292.74
10097,05/12/2026 20:14:59,7.40,450.6,714.8,0.33,292.91
10098,05/12/2026 20:29:59,7.39,450.8,715.3,0.33,293.02
10099,05/12/2026 20:44:59,7.40,450.9,715.4,0.33,293.11
10100,05/12/2026 20:59:59,7.40,450.9,715.3,0.33,293.08
10101,05/12/2026 21:14:59,7.40,450.8,715.2,0.33,293.02
10102,05/12/2026 21:29:59,7.40,450.7,714.9,0.33,292.93
10103,05/12/2026 21:44:59,7.39,450.5,715.0,0.33,292.83
10104,05/12/2026 21:59:59,7.40,450.5,714.7,0.33,292.80
10105,05/12/2026 22:14:59,7.39,450.4,714.7,0.33,292.75
10106,05/12/2026 22:29:59,7.39,450.3,714.5,0.33,292.68
10107,05/12/2026 22:44:59,7.40,450.2,714.2,0.33,292.62
10108,05/12/2026 22:59:59,7.40,450.2,714.3,0.33,292.64
10109,05/12/2026 23:14:59,7.40,450.2,714.2,0.33,292.66
10110,05/12/2026 23:29:59,7.40,450.1,714.0,0.33,292.58
10111,05/12/2026 23:44:59,7.39,450.2,714.4,0.33,292.61
10112,05/12/2026 23:59:59,7.40,450.3,714.5,0.33,292.72
10113,05/13/2026 00:14:59,7.39,450.3,714.7,0.33,292.70
10114,05/13/2026 00:29:59,7.39,450.4,714.7,0.33,292.77
10115,05/13/2026 00:44:59,7.40,450.4,714.5,0.33,292.74
10116,05/13/2026 00:59:59,7.39,450.5,714.8,0.33,292.82
10117,05/13/2026 01:14:59,7.40,450.6,714.8,0.33,292.86
10118,05/13/2026 01:29:59,7.39,450.6,715.1,0.33,292.87
10119,05/13/2026 01:44:59,7.40,450.7,715.0,0.33,292.95
10120,05/13/2026 01:59:59,7.39,450.8,715.4,0.33,293.00
10121,05/13/2026 02:14:59,7.39,450.7,715.3,0.33,292.98
10122,05/13/2026 02:29:59,7.38,450.8,715.4,0.33,292.99
10123,05/13/2026 02:44:59,7.39,450.8,715.3,0.33,293.00
10124,05/13/2026 02:59:59,7.39,450.8,715.3,0.33,293.05
10125,05/13/2026 03:14:59,7.39,451.0,715.6,0.33,293.15
10126,05/13/2026 03:29:59,7.39,451.2,716.0,0.33,293.30
10127,05/13/2026 03:44:59,7.39,451.4,716.3,0.33,293.39
10128,05/13/2026 03:59:59,7.39,451.4,716.3,0.33,293.43
10129,05/13/2026 04:14:59,7.39,451.5,716.6,0.33,293.50
10130,05/13/2026 04:29:59,7.38,451.8,717.0,0.33,293.65
10131,05/13/2026 04:44:59,7.40,451.9,717.0,0.33,293.76
10132,05/13/2026 04:59:59,7.39,452.1,717.5,0.33,293.88
10133,05/13/2026 05:14:59,7.39,452.2,717.5,0.33,293.90
10134,05/13/2026 05:29:59,7.38,452.3,717.9,0.33,293.99
10135,05/13/2026 05:44:59,7.39,452.5,718.1,0.33,294.10
10136,05/13/2026 05:59:59,7.38,452.6,718.3,0.33,294.16
10137,05/13/2026 06:14:59,7.40,452.6,718.1,0.33,294.22
10138,05/13/2026 06:29:59,7.39,452.9,718.8,0.33,294.40
10139,05/13/2026 06:44:59,7.39,453.0,719.0,0.33,294.48
10140,05/13/2026 06:59:59,7.39,453.1,719.0,0.33,294.50
10141,05/13/2026 07:14:59,7.40,453.2,719.0,0.33,294.58
10142,05/13/2026 07:29:59,7.39,453.3,719.4,0.33,294.67
10143,05/13/2026 07:44:59,7.39,453.4,719.5,0.33,294.73
10144,05/13/2026 07:59:59,7.40,453.6,719.6,0.33,294.83
10145,05/13/2026 08:14:59,7.40,453.7,719.8,0.33,294.92
10146,05/13/2026 08:29:59,7.39,453.8,720.1,0.33,294.95
10147,05/13/2026 08:44:59,7.40,454.0,720.3,0.33,295.11
10148,05/13/2026 08:59:59,7.39,454.1,720.6,0.33,295.18
10149,05/13/2026 09:14:59,7.39,454.2,720.7,0.33,295.23
10150,05/13/2026 09:29:59,7.40,454.3,720.6,0.33,295.30
10151,05/13/2026 09:44:59,7.40,454.4,720.7,0.33,295.34
10152,05/13/2026 09:59:59,7.40,454.5,721.0,0.33,295.42
10153,05/13/2026 10:14:59,7.39,454.6,721.3,0.33,295.50
10154,05/13/2026 10:29:59,7.40,454.8,721.5,0.33,295.62
10155,05/13/2026 10:44:59,7.40,455.0,721.7,0.33,295.73
10156,05/13/2026 10:59:59,7.40,455.0,721.8,0.33,295.77
10157,05/13/2026 11:14:59,7.39,455.1,722.0,0.33,295.79
10158,05/13/2026 11:29:59,7.39,455.2,722.2,0.33,295.86
10159,05/13/2026 11:44:59,7.40,455.4,722.3,0.33,296.00
10160,05/13/2026 11:59:59,7.40,455.5,722.6,0.33,296.09
10161,05/13/2026 12:14:59,7.39,455.9,723.4,0.34,296.32
10162,05/13/2026 12:29:59,7.40,456.0,723.5,0.34,296.40
10163,05/13/2026 12:44:59,7.39,456.0,723.6,0.34,296.39
10164,05/13/2026 12:59:59,7.40,456.1,723.6,0.34,296.47
10165,05/13/2026 13:14:59,7.40,456.3,723.7,0.34,296.58
10166,05/13/2026 13:29:59,7.40,456.3,723.8,0.34,296.58
10167,05/13/2026 13:44:59,7.41,456.5,724.0,0.34,296.71
10168,05/13/2026 13:59:59,7.40,456.6,724.3,0.34,296.80
10169,05/13/2026 14:14:59,7.41,456.5,724.0,0.34,296.74
10170,05/13/2026 14:29:59,7.41,456.6,724.1,0.34,296.78
10171,05/13/2026 14:44:59,7.41,456.7,724.3,0.34,296.86
10172,05/13/2026 14:59:59,7.40,456.8,724.8,0.34,296.95
10173,05/13/2026 15:14:59,7.41,457.0,724.8,0.34,297.03
10174,05/13/2026 15:29:59,7.40,457.0,724.8,0.34,297.03
10175,05/13/2026 15:44:59,7.40,456.9,724.9,0.34,297.01
10176,05/13/2026 15:59:59,7.40,457.0,724.9,0.34,297.08
10177,05/13/2026 16:14:59,7.41,457.1,724.9,0.34,297.09
10178,05/13/2026 16:29:59,7.41,457.2,725.0,0.34,297.17
10179,05/13/2026 16:44:59,7.40,457.1,725.2,0.34,297.15
10180,05/13/2026 16:59:59,7.41,457.1,725.0,0.34,297.13
10181,05/13/2026 17:14:59,7.40,457.4,725.5,0.34,297.31
10182,05/13/2026 17:29:59,7.40,457.3,725.5,0.34,297.27
10183,05/13/2026 17:44:59,7.40,457.3,725.4,0.34,297.25
10184,05/13/2026 17:59:59,7.41,457.3,725.3,0.34,297.26
10185,05/13/2026 18:14:59,7.41,457.4,725.4,0.34,297.32
10186,05/13/2026 18:29:59,7.40,457.4,725.6,0.34,297.33
10187,05/13/2026 18:44:59,7.41,457.4,725.5,0.34,297.33
10188,05/13/2026 18:59:59,7.41,457.4,725.4,0.34,297.32
10189,05/13/2026 19:14:59,7.40,457.5,725.6,0.34,297.36
10190,05/13/2026 19:29:59,7.41,457.5,725.3,0.34,297.35
10191,05/13/2026 19:44:59,7.41,457.6,725.7,0.34,297.46
10192,05/13/2026 19:59:59,7.40,457.7,726.0,0.34,297.52
10193,05/13/2026 20:14:59,7.41,457.7,725.7,0.34,297.52
10194,05/13/2026 20:29:59,7.41,458.0,726.2,0.34,297.70
10195,05/13/2026 20:44:59,7.41,458.1,726.4,0.34,297.75
